order_id,date,time,name,category,size,price_unit,quantity,total_price
19158,2015-11-23,18:49:58,The Hawaiian Pizza,Classic,L,16,1,16
19159,2015-11-23,18:50:48,The Big Meat Pizza,Classic,S,12,1,12
19159,2015-11-23,18:50:48,The Four Cheese Pizza,Veggie,M,14,1,14
19159,2015-11-23,18:50:48,The Spinach and Feta Pizza,Veggie,M,16,1,16
19160,2015-11-23,18:51:25,The Napolitana Pizza,Classic,L,20,1,20
19161,2015-11-23,19:09:33,The Four Cheese Pizza,Veggie,L,17,1,17
19162,2015-11-23,19:15:53,The Mediterranean Pizza,Veggie,M,16,1,16
19162,2015-11-23,19:15:53,The Napolitana Pizza,Classic,M,16,1,16
19162,2015-11-23,19:15:53,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,11,1,11
19162,2015-11-23,19:15:53,The Vegetables + Vegetables Pizza,Veggie,M,16,1,16
19163,2015-11-23,19:41:09,The Barbecue Chicken Pizza,Chicken,L,20,1,20
19163,2015-11-23,19:41:09,The Big Meat Pizza,Classic,S,12,1,12
19163,2015-11-23,19:41:09,The Spinach and Feta Pizza,Veggie,S,12,1,12
19164,2015-11-23,20:12:14,The Calabrese Pizza,Supreme,M,16,1,16
19164,2015-11-23,20:12:14,The California Chicken Pizza,Chicken,L,20,1,20
19165,2015-11-23,20:13:03,The California Chicken Pizza,Chicken,L,20,1,20
19165,2015-11-23,20:13:03,The California Chicken Pizza,Chicken,M,16,1,16
19165,2015-11-23,20:13:03,The Spicy Italian Pizza,Supreme,L,20,1,20
19165,2015-11-23,20:13:03,The Spinach Pesto Pizza,Veggie,S,12,1,12
19166,2015-11-23,20:22:35,The Calabrese Pizza,Supreme,M,16,1,16
19166,2015-11-23,20:22:35,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,M,14,1,14
19166,2015-11-23,20:22:35,The Vegetables + Vegetables Pizza,Veggie,M,16,1,16
19167,2015-11-23,20:23:34,The Italian Vegetables Pizza,Veggie,S,12,1,12
19168,2015-11-23,20:27:37,The Chicken Pesto Pizza,Chicken,S,12,1,12
19168,2015-11-23,20:27:37,The Hawaiian Pizza,Classic,S,10,1,10
19169,2015-11-23,20:30:48,The Spicy Italian Pizza,Supreme,M,16,1,16
19170,2015-11-23,20:43:33,The Barbecue Chicken Pizza,Chicken,M,16,2,32
19171,2015-11-23,20:48:19,The Four Cheese Pizza,Veggie,M,14,1,14
19172,2015-11-23,20:49:54,The Italian Vegetables Pizza,Veggie,M,16,1,16
19172,2015-11-23,20:49:54,The Pepper Salami Pizza,Supreme,L,20,1,20
19173,2015-11-23,21:15:16,The Italian Vegetables Pizza,Veggie,M,16,1,16
19174,2015-11-23,21:22:02,The Barbecue Chicken Pizza,Chicken,S,12,1,12
19174,2015-11-23,21:22:02,The Spinach Supreme Pizza,Supreme,L,20,1,20
19175,2015-11-23,21:24:00,The Hawaiian Pizza,Classic,S,10,1,10
19175,2015-11-23,21:24:00,The Pepperoni Pizza,Classic,S,97,1,97
19176,2015-11-24,09:52:21,The Hawaiian Pizza,Classic,L,16,1,16
19176,2015-11-24,09:52:21,The Pepper Salami Pizza,Supreme,L,20,1,20
19176,2015-11-24,09:52:21,The Greek Pizza,Classic,XL,25,1,25
19176,2015-11-24,09:52:21,The Vegetables + Vegetables Pizza,Veggie,L,20,1,20
19177,2015-11-24,11:16:02,The Four Cheese Pizza,Veggie,L,17,1,17
19177,2015-11-24,11:16:02,The Spinach Pesto Pizza,Veggie,S,12,1,12
19178,2015-11-24,11:44:45,The Greek Pizza,Classic,XL,25,1,25
19179,2015-11-24,11:49:44,The Pepper Salami Pizza,Supreme,M,16,1,16
19180,2015-11-24,11:54:16,The Napolitana Pizza,Classic,S,12,1,12
19181,2015-11-24,12:03:05,The Barbecue Chicken Pizza,Chicken,M,16,1,16
19182,2015-11-24,12:12:53,The Calabrese Pizza,Supreme,S,12,1,12
19182,2015-11-24,12:12:53,The Spinach and Feta Pizza,Veggie,L,20,1,20
19183,2015-11-24,12:15:21,The Thai Chicken Pizza,Chicken,M,16,1,16
19184,2015-11-24,12:27:46,The Thai Chicken Pizza,Chicken,L,20,1,20
19185,2015-11-24,12:29:31,The California Chicken Pizza,Chicken,L,20,1,20
19185,2015-11-24,12:29:31,The Mexicana Pizza,Veggie,M,16,1,16
19185,2015-11-24,12:29:31,The Spinach Pesto Pizza,Veggie,L,20,1,20
19185,2015-11-24,12:29:31,The Greek Pizza,Classic,XL,25,1,25
19185,2015-11-24,12:29:31,The Vegetables + Vegetables Pizza,Veggie,S,12,1,12
19186,2015-11-24,12:34:25,The Big Meat Pizza,Classic,S,12,1,12
19186,2015-11-24,12:34:25,The Mediterranean Pizza,Veggie,L,20,1,20
19187,2015-11-24,12:34:40,The Italian Capocollo Pizza,Classic,L,20,1,20
19188,2015-11-24,12:47:44,The Thai Chicken Pizza,Chicken,L,20,1,20
19189,2015-11-24,13:05:19,The Italian Capocollo Pizza,Classic,M,16,1,16
19190,2015-11-24,13:07:56,The Italian Capocollo Pizza,Classic,L,20,1,20
19190,2015-11-24,13:07:56,The Italian Vegetables Pizza,Veggie,L,21,1,21
19190,2015-11-24,13:07:56,The Spicy Italian Pizza,Supreme,L,20,1,20
19190,2015-11-24,13:07:56,The Vegetables + Vegetables Pizza,Veggie,M,16,1,16
19191,2015-11-24,13:17:39,The Big Meat Pizza,Classic,S,12,1,12
19191,2015-11-24,13:17:39,The Sicilian Pizza,Supreme,M,16,1,16
19192,2015-11-24,13:19:12,The Italian Supreme Pizza,Supreme,M,16,1,16
19192,2015-11-24,13:19:12,The Vegetables + Vegetables Pizza,Veggie,M,16,1,16
19193,2015-11-24,13:26:41,The Barbecue Chicken Pizza,Chicken,S,12,1,12
19194,2015-11-24,13:41:35,The Big Meat Pizza,Classic,S,12,1,12
19194,2015-11-24,13:41:35,The California Chicken Pizza,Chicken,L,20,1,20
19194,2015-11-24,13:41:35,The Five Cheese Pizza,Veggie,L,18,2,36
19194,2015-11-24,13:41:35,The Mediterranean Pizza,Veggie,S,12,1,12
19194,2015-11-24,13:41:35,The Pepper Salami Pizza,Supreme,L,20,1,20
19194,2015-11-24,13:41:35,The Prosciutto and Arugula Pizza,Supreme,M,16,1,16
19194,2015-11-24,13:41:35,The Spicy Italian Pizza,Supreme,L,20,1,20
19194,2015-11-24,13:41:35,The Thai Chicken Pizza,Chicken,S,12,1,12
19195,2015-11-24,13:42:56,The Italian Capocollo Pizza,Classic,S,12,1,12
19195,2015-11-24,13:42:56,The Thai Chicken Pizza,Chicken,M,16,1,16
19195,2015-11-24,13:42:56,The Greek Pizza,Classic,M,16,1,16
19196,2015-11-24,13:53:51,The Big Meat Pizza,Classic,S,12,1,12
19196,2015-11-24,13:53:51,The Napolitana Pizza,Classic,M,16,1,16
19196,2015-11-24,13:53:51,The Pepperoni Pizza,Classic,L,15,1,15
19196,2015-11-24,13:53:51,The Thai Chicken Pizza,Chicken,S,12,1,12
19197,2015-11-24,14:38:23,The Thai Chicken Pizza,Chicken,S,12,1,12
19198,2015-11-24,15:00:37,The Big Meat Pizza,Classic,S,12,1,12
19198,2015-11-24,15:00:37,The Italian Vegetables Pizza,Veggie,S,12,1,12
19198,2015-11-24,15:00:37,The Southwest Chicken Pizza,Chicken,M,16,1,16
19199,2015-11-24,15:23:07,The Calabrese Pizza,Supreme,S,12,1,12
19199,2015-11-24,15:23:07,The Hawaiian Pizza,Classic,S,10,1,10
19199,2015-11-24,15:23:07,The Spinach Pesto Pizza,Veggie,L,20,1,20
19199,2015-11-24,15:23:07,The Thai Chicken Pizza,Chicken,L,20,1,20
19200,2015-11-24,15:29:14,The California Chicken Pizza,Chicken,L,20,1,20
19200,2015-11-24,15:29:14,The Classic Deluxe Pizza,Classic,M,16,1,16
19200,2015-11-24,15:29:14,The Four Cheese Pizza,Veggie,L,17,1,17
19200,2015-11-24,15:29:14,The Mediterranean Pizza,Veggie,M,16,1,16
19200,2015-11-24,15:29:14,The Mexicana Pizza,Veggie,L,20,1,20
19200,2015-11-24,15:29:14,The Mexicana Pizza,Veggie,S,12,1,12
19200,2015-11-24,15:29:14,The Pepperoni Pizza,Classic,M,12,1,12
19200,2015-11-24,15:29:14,The Soppressata Pizza,Supreme,M,16,1,16
19200,2015-11-24,15:29:14,The Southwest Chicken Pizza,Chicken,L,20,1,20
19200,2015-11-24,15:29:14,The Southwest Chicken Pizza,Chicken,S,12,1,12
19200,2015-11-24,15:29:14,The Spicy Italian Pizza,Supreme,L,20,1,20
19200,2015-11-24,15:29:14,The Spinach Supreme Pizza,Supreme,M,16,1,16
19200,2015-11-24,15:29:14,The Thai Chicken Pizza,Chicken,M,16,1,16
19201,2015-11-24,15:29:46,The Green Garden Pizza,Veggie,S,12,1,12
19201,2015-11-24,15:29:46,The Mexicana Pizza,Veggie,L,20,1,20
19201,2015-11-24,15:29:46,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,11,1,11
19201,2015-11-24,15:29:46,The Vegetables + Vegetables Pizza,Veggie,L,20,1,20
19202,2015-11-24,15:38:53,The Mexicana Pizza,Veggie,M,16,1,16
19203,2015-11-24,16:18:59,The California Chicken Pizza,Chicken,S,12,1,12
19203,2015-11-24,16:18:59,The Napolitana Pizza,Classic,S,12,1,12
19204,2015-11-24,16:28:45,The Italian Supreme Pizza,Supreme,L,20,1,20
19204,2015-11-24,16:28:45,The Southwest Chicken Pizza,Chicken,L,20,1,20
19204,2015-11-24,16:28:45,The Spinach Supreme Pizza,Supreme,S,12,1,12
19205,2015-11-24,16:39:26,The Sicilian Pizza,Supreme,S,12,1,12
19206,2015-11-24,16:40:01,The Classic Deluxe Pizza,Classic,M,16,1,16
19206,2015-11-24,16:40:01,The Southwest Chicken Pizza,Chicken,L,20,1,20
19207,2015-11-24,16:41:45,The Hawaiian Pizza,Classic,L,16,1,16
19207,2015-11-24,16:41:45,The Pepper Salami Pizza,Supreme,L,20,1,20
19208,2015-11-24,16:47:49,The Italian Supreme Pizza,Supreme,S,12,1,12
19209,2015-11-24,16:48:40,The Barbecue Chicken Pizza,Chicken,L,20,1,20
19209,2015-11-24,16:48:40,The Brie Carre Pizza,Supreme,S,23,1,23
19209,2015-11-24,16:48:40,The Chicken Alfredo Pizza,Chicken,M,16,1,16
19209,2015-11-24,16:48:40,The Napolitana Pizza,Classic,L,20,1,20
19210,2015-11-24,16:57:48,The Mexicana Pizza,Veggie,L,20,1,20
19210,2015-11-24,16:57:48,The Prosciutto and Arugula Pizza,Supreme,L,20,2,40
19211,2015-11-24,16:58:33,The Sicilian Pizza,Supreme,S,12,1,12
19212,2015-11-24,17:09:22,The Classic Deluxe Pizza,Classic,S,12,1,12
19212,2015-11-24,17:09:22,The Soppressata Pizza,Supreme,L,20,1,20
19212,2015-11-24,17:09:22,The Southwest Chicken Pizza,Chicken,S,12,1,12
19213,2015-11-24,17:34:39,The Calabrese Pizza,Supreme,L,20,1,20
19213,2015-11-24,17:34:39,The Spinach and Feta Pizza,Veggie,M,16,1,16
19213,2015-11-24,17:34:39,The Greek Pizza,Classic,XL,25,1,25
19214,2015-11-24,17:34:55,The Greek Pizza,Classic,XL,25,1,25
19215,2015-11-24,18:12:35,The Pepper Salami Pizza,Supreme,L,20,1,20
19216,2015-11-24,18:15:01,The Five Cheese Pizza,Veggie,L,18,1,18
19216,2015-11-24,18:15:01,The Prosciutto and Arugula Pizza,Supreme,M,16,1,16
19216,2015-11-24,18:15:01,The Spicy Italian Pizza,Supreme,M,16,1,16
19217,2015-11-24,18:39:38,The California Chicken Pizza,Chicken,M,16,1,16
19217,2015-11-24,18:39:38,The Sicilian Pizza,Supreme,L,20,1,20
19217,2015-11-24,18:39:38,The Soppressata Pizza,Supreme,S,12,1,12
19217,2015-11-24,18:39:38,The Spicy Italian Pizza,Supreme,S,12,1,12
19218,2015-11-24,18:44:30,The Pepperoni Pizza,Classic,M,12,1,12
19219,2015-11-24,19:09:25,The Sicilian Pizza,Supreme,M,16,1,16
19219,2015-11-24,19:09:25,The Spicy Italian Pizza,Supreme,L,20,1,20
19220,2015-11-24,19:20:46,The California Chicken Pizza,Chicken,L,20,1,20
19220,2015-11-24,19:20:46,The Mexicana Pizza,Veggie,L,20,1,20
19221,2015-11-24,19:36:50,The Classic Deluxe Pizza,Classic,M,16,1,16
19221,2015-11-24,19:36:50,The Italian Supreme Pizza,Supreme,M,16,1,16
19221,2015-11-24,19:36:50,The Sicilian Pizza,Supreme,M,16,1,16
19221,2015-11-24,19:36:50,The Southwest Chicken Pizza,Chicken,L,20,1,20
19222,2015-11-24,19:40:57,The Hawaiian Pizza,Classic,L,16,1,16
19222,2015-11-24,19:40:57,The Spinach and Feta Pizza,Veggie,S,12,1,12
19223,2015-11-24,20:14:23,The Napolitana Pizza,Classic,M,16,1,16
19223,2015-11-24,20:14:23,The Spinach Supreme Pizza,Supreme,M,16,1,16
19224,2015-11-24,20:17:04,The Italian Supreme Pizza,Supreme,L,20,1,20
19224,2015-11-24,20:17:04,The Pepperoni Pizza,Classic,L,15,1,15
19224,2015-11-24,20:17:04,The Sicilian Pizza,Supreme,L,20,1,20
19224,2015-11-24,20:17:04,The Sicilian Pizza,Supreme,S,12,1,12
19225,2015-11-24,21:23:59,The Calabrese Pizza,Supreme,M,16,1,16
19225,2015-11-24,21:23:59,The Classic Deluxe Pizza,Classic,M,16,1,16
19225,2015-11-24,21:23:59,The Green Garden Pizza,Veggie,M,16,1,16
19226,2015-11-24,21:24:14,The Spinach Pesto Pizza,Veggie,M,16,1,16
19227,2015-11-24,21:42:51,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,M,14,1,14
19228,2015-11-25,11:21:16,The Italian Capocollo Pizza,Classic,L,20,1,20
19228,2015-11-25,11:21:16,The Italian Supreme Pizza,Supreme,L,20,1,20
19229,2015-11-25,11:31:08,The Sicilian Pizza,Supreme,M,16,1,16
19230,2015-11-25,11:37:01,The Calabrese Pizza,Supreme,L,20,1,20
19231,2015-11-25,11:52:02,The Calabrese Pizza,Supreme,S,12,1,12
19231,2015-11-25,11:52:02,The Four Cheese Pizza,Veggie,M,14,1,14
19231,2015-11-25,11:52:02,The Pepperoni Pizza,Classic,S,97,1,97
19231,2015-11-25,11:52:02,The Sicilian Pizza,Supreme,M,16,1,16
19232,2015-11-25,11:52:18,The Four Cheese Pizza,Veggie,L,17,1,17
19233,2015-11-25,11:52:33,The Classic Deluxe Pizza,Classic,S,12,1,12
19233,2015-11-25,11:52:33,The Prosciutto and Arugula Pizza,Supreme,M,16,2,32
19233,2015-11-25,11:52:33,The Southwest Chicken Pizza,Chicken,S,12,1,12
19234,2015-11-25,12:01:17,The Thai Chicken Pizza,Chicken,L,20,1,20
19235,2015-11-25,12:14:49,The Pepperoni Pizza,Classic,S,97,1,97
19236,2015-11-25,12:19:40,The Barbecue Chicken Pizza,Chicken,M,16,2,32
19236,2015-11-25,12:19:40,The Big Meat Pizza,Classic,S,12,1,12
19236,2015-11-25,12:19:40,The Four Cheese Pizza,Veggie,L,17,1,17
19236,2015-11-25,12:19:40,The Hawaiian Pizza,Classic,S,10,1,10
19236,2015-11-25,12:19:40,The Italian Capocollo Pizza,Classic,L,20,1,20
19236,2015-11-25,12:19:40,The Napolitana Pizza,Classic,L,20,1,20
19236,2015-11-25,12:19:40,The Spicy Italian Pizza,Supreme,S,12,1,12
19236,2015-11-25,12:19:40,The Spinach Pesto Pizza,Veggie,L,20,1,20
19237,2015-11-25,12:21:40,The Classic Deluxe Pizza,Classic,M,16,1,16
19238,2015-11-25,12:24:38,The Green Garden Pizza,Veggie,S,12,1,12
19238,2015-11-25,12:24:38,The Prosciutto and Arugula Pizza,Supreme,M,16,1,16
19239,2015-11-25,12:28:57,The Five Cheese Pizza,Veggie,L,18,1,18
19240,2015-11-25,12:31:20,The Mexicana Pizza,Veggie,L,20,1,20
19241,2015-11-25,12:38:26,The Big Meat Pizza,Classic,S,12,1,12
19241,2015-11-25,12:38:26,The Sicilian Pizza,Supreme,L,20,1,20
19241,2015-11-25,12:38:26,The Vegetables + Vegetables Pizza,Veggie,S,12,1,12
19242,2015-11-25,13:07:21,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,11,1,11
19243,2015-11-25,13:24:18,The Brie Carre Pizza,Supreme,S,23,1,23
19243,2015-11-25,13:24:18,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,11,1,11
19243,2015-11-25,13:24:18,The Soppressata Pizza,Supreme,L,20,1,20
19243,2015-11-25,13:24:18,The Thai Chicken Pizza,Chicken,L,20,1,20
19244,2015-11-25,13:25:53,The Napolitana Pizza,Classic,M,16,1,16
19245,2015-11-25,13:30:21,The California Chicken Pizza,Chicken,M,16,1,16
19245,2015-11-25,13:30:21,The Greek Pizza,Classic,XL,25,1,25
19246,2015-11-25,13:53:32,The Prosciutto and Arugula Pizza,Supreme,M,16,1,16
19247,2015-11-25,13:54:09,The Sicilian Pizza,Supreme,M,16,1,16
19248,2015-11-25,13:57:58,The Vegetables + Vegetables Pizza,Veggie,M,16,1,16
19249,2015-11-25,14:15:02,The Hawaiian Pizza,Classic,S,10,1,10
19249,2015-11-25,14:15:02,The Italian Supreme Pizza,Supreme,M,16,1,16
19249,2015-11-25,14:15:02,The Thai Chicken Pizza,Chicken,L,20,1,20
19250,2015-11-25,14:19:08,The Big Meat Pizza,Classic,S,12,1,12
19250,2015-11-25,14:19:08,The Five Cheese Pizza,Veggie,L,18,1,18
19250,2015-11-25,14:19:08,The Napolitana Pizza,Classic,L,20,1,20
19251,2015-11-25,14:19:59,The Four Cheese Pizza,Veggie,L,17,1,17
19251,2015-11-25,14:19:59,The Italian Vegetables Pizza,Veggie,M,16,1,16
19252,2015-11-25,14:27:34,The Green Garden Pizza,Veggie,S,12,1,12
19253,2015-11-25,14:37:55,The Thai Chicken Pizza,Chicken,M,16,1,16
19254,2015-11-25,14:44:07,The Big Meat Pizza,Classic,S,12,1,12
19254,2015-11-25,14:44:07,The Classic Deluxe Pizza,Classic,M,16,1,16
19254,2015-11-25,14:44:07,The Italian Supreme Pizza,Supreme,M,16,1,16
19254,2015-11-25,14:44:07,The Vegetables + Vegetables Pizza,Veggie,S,12,1,12
19255,2015-11-25,14:49:00,The Big Meat Pizza,Classic,S,12,1,12
19255,2015-11-25,14:49:00,The Calabrese Pizza,Supreme,M,16,1,16
19255,2015-11-25,14:49:00,The Italian Supreme Pizza,Supreme,M,16,1,16
19255,2015-11-25,14:49:00,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,11,1,11
19256,2015-11-25,14:54:32,The Big Meat Pizza,Classic,S,12,1,12
19257,2015-11-25,15:03:27,The Hawaiian Pizza,Classic,L,16,1,16
19257,2015-11-25,15:03:27,The Mediterranean Pizza,Veggie,S,12,1,12
19258,2015-11-25,15:48:15,The Italian Vegetables Pizza,Veggie,M,16,1,16
19258,2015-11-25,15:48:15,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,L,17,1,17
19258,2015-11-25,15:48:15,The Thai Chicken Pizza,Chicken,L,20,1,20
19259,2015-11-25,15:56:38,The Four Cheese Pizza,Veggie,M,14,1,14
19260,2015-11-25,15:57:45,The Big Meat Pizza,Classic,S,12,1,12
19260,2015-11-25,15:57:45,The Italian Supreme Pizza,Supreme,L,20,1,20
19260,2015-11-25,15:57:45,The Pepper Salami Pizza,Supreme,S,12,1,12
19260,2015-11-25,15:57:45,The Greek Pizza,Classic,M,16,1,16
19261,2015-11-25,15:59:44,The Four Cheese Pizza,Veggie,L,17,1,17
19261,2015-11-25,15:59:44,The Hawaiian Pizza,Classic,M,13,1,13
19261,2015-11-25,15:59:44,The Mediterranean Pizza,Veggie,M,16,1,16
19261,2015-11-25,15:59:44,The Thai Chicken Pizza,Chicken,L,20,1,20
19262,2015-11-25,16:45:22,The Big Meat Pizza,Classic,S,12,1,12
19262,2015-11-25,16:45:22,The Sicilian Pizza,Supreme,L,20,1,20
19263,2015-11-25,17:02:15,The Barbecue Chicken Pizza,Chicken,S,12,1,12
19263,2015-11-25,17:02:15,The Thai Chicken Pizza,Chicken,M,16,1,16
19264,2015-11-25,17:12:41,The Four Cheese Pizza,Veggie,L,17,1,17
19264,2015-11-25,17:12:41,The Italian Capocollo Pizza,Classic,M,16,1,16
19264,2015-11-25,17:12:41,The Spicy Italian Pizza,Supreme,S,12,1,12
19264,2015-11-25,17:12:41,The Spinach Pesto Pizza,Veggie,L,20,1,20
19265,2015-11-25,17:19:12,The Four Cheese Pizza,Veggie,L,17,1,17
19265,2015-11-25,17:19:12,The Pepperoni Pizza,Classic,M,12,1,12
19265,2015-11-25,17:19:12,The Greek Pizza,Classic,M,16,1,16
19266,2015-11-25,17:20:07,The California Chicken Pizza,Chicken,L,20,1,20
19266,2015-11-25,17:20:07,The Classic Deluxe Pizza,Classic,S,12,1,12
19266,2015-11-25,17:20:07,The Five Cheese Pizza,Veggie,L,18,1,18
19266,2015-11-25,17:20:07,The Greek Pizza,Classic,XL,25,1,25
19267,2015-11-25,17:38:32,The Barbecue Chicken Pizza,Chicken,L,20,1,20
19267,2015-11-25,17:38:32,The Four Cheese Pizza,Veggie,M,14,1,14
19267,2015-11-25,17:38:32,The Sicilian Pizza,Supreme,S,12,1,12
19268,2015-11-25,17:52:58,The Hawaiian Pizza,Classic,L,16,1,16
19269,2015-11-25,17:55:26,The California Chicken Pizza,Chicken,L,20,1,20
19269,2015-11-25,17:55:26,The Mediterranean Pizza,Veggie,L,20,1,20
19269,2015-11-25,17:55:26,The Mexicana Pizza,Veggie,L,20,1,20
19270,2015-11-25,18:18:06,The Chicken Pesto Pizza,Chicken,L,20,1,20
19271,2015-11-25,18:22:35,The Four Cheese Pizza,Veggie,L,17,1,17
19271,2015-11-25,18:22:35,The Pepperoni Pizza,Classic,L,15,1,15
19271,2015-11-25,18:22:35,The Pepperoni Pizza,Classic,M,12,1,12
19271,2015-11-25,18:22:35,The Vegetables + Vegetables Pizza,Veggie,L,20,1,20
19272,2015-11-25,18:43:21,The Classic Deluxe Pizza,Classic,S,12,1,12
19272,2015-11-25,18:43:21,The Hawaiian Pizza,Classic,M,13,1,13
19272,2015-11-25,18:43:21,The Mediterranean Pizza,Veggie,M,16,1,16
19272,2015-11-25,18:43:21,The Napolitana Pizza,Classic,L,20,1,20
19273,2015-11-25,18:43:24,The Four Cheese Pizza,Veggie,L,17,1,17
19273,2015-11-25,18:43:24,The Spinach Supreme Pizza,Supreme,S,12,1,12
19273,2015-11-25,18:43:24,The Thai Chicken Pizza,Chicken,L,20,1,20
19273,2015-11-25,18:43:24,The Greek Pizza,Classic,XL,25,1,25
19274,2015-11-25,18:45:14,The Hawaiian Pizza,Classic,S,10,1,10
19274,2015-11-25,18:45:14,The Napolitana Pizza,Classic,M,16,1,16
19275,2015-11-25,19:10:52,The Big Meat Pizza,Classic,S,12,1,12
19275,2015-11-25,19:10:52,The Chicken Pesto Pizza,Chicken,M,16,1,16
19275,2015-11-25,19:10:52,The Italian Supreme Pizza,Supreme,M,16,1,16
19275,2015-11-25,19:10:52,The Greek Pizza,Classic,S,12,1,12
19276,2015-11-25,19:27:34,The California Chicken Pizza,Chicken,L,20,1,20
19276,2015-11-25,19:27:34,The Thai Chicken Pizza,Chicken,M,16,1,16
19277,2015-11-25,19:30:09,The Five Cheese Pizza,Veggie,L,18,1,18
19278,2015-11-25,19:34:36,The Prosciutto and Arugula Pizza,Supreme,M,16,1,16
19279,2015-11-25,19:36:58,The Pepperoni Pizza,Classic,L,15,1,15
19279,2015-11-25,19:36:58,The Pepperoni Pizza,Classic,S,97,1,97
19279,2015-11-25,19:36:58,The Sicilian Pizza,Supreme,L,20,1,20
19279,2015-11-25,19:36:58,The Vegetables + Vegetables Pizza,Veggie,L,20,1,20
19280,2015-11-25,19:47:14,The Mexicana Pizza,Veggie,M,16,1,16
19280,2015-11-25,19:47:14,The Spinach Pesto Pizza,Veggie,S,12,1,12
19281,2015-11-25,19:51:51,The Barbecue Chicken Pizza,Chicken,L,20,1,20
19282,2015-11-25,19:58:57,The California Chicken Pizza,Chicken,S,12,1,12
19282,2015-11-25,19:58:57,The Soppressata Pizza,Supreme,S,12,1,12
19282,2015-11-25,19:58:57,The Thai Chicken Pizza,Chicken,L,20,1,20
19283,2015-11-25,19:59:42,The Mexicana Pizza,Veggie,L,20,1,20
19283,2015-11-25,19:59:42,The Spicy Italian Pizza,Supreme,L,20,1,20
19283,2015-11-25,19:59:42,The Thai Chicken Pizza,Chicken,L,20,2,40
19284,2015-11-25,20:09:37,The Pepperoni Pizza,Classic,M,12,1,12
19285,2015-11-25,20:14:15,The Italian Vegetables Pizza,Veggie,M,16,1,16
19285,2015-11-25,20:14:15,The Prosciutto and Arugula Pizza,Supreme,L,20,1,20
19285,2015-11-25,20:14:15,The Sicilian Pizza,Supreme,S,12,1,12
19286,2015-11-25,20:44:48,The Southwest Chicken Pizza,Chicken,M,16,1,16
19287,2015-11-25,21:17:14,The Chicken Alfredo Pizza,Chicken,M,16,1,16
19287,2015-11-25,21:17:14,The Mexicana Pizza,Veggie,M,16,1,16
19287,2015-11-25,21:17:14,The Pepperoni Pizza,Classic,M,12,1,12
19288,2015-11-25,22:25:36,The Classic Deluxe Pizza,Classic,M,16,1,16
19289,2015-11-26,11:22:11,The Barbecue Chicken Pizza,Chicken,M,16,1,16
19289,2015-11-26,11:22:11,The Southwest Chicken Pizza,Chicken,M,16,1,16
19289,2015-11-26,11:22:11,The Spinach Supreme Pizza,Supreme,S,12,1,12
19290,2015-11-26,11:32:47,The Pepper Salami Pizza,Supreme,L,20,1,20
19290,2015-11-26,11:32:47,The Greek Pizza,Classic,S,12,1,12
19291,2015-11-26,11:37:36,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,M,14,1,14
19291,2015-11-26,11:37:36,The Pepper Salami Pizza,Supreme,L,20,1,20
19292,2015-11-26,11:39:09,The Napolitana Pizza,Classic,S,12,1,12
19292,2015-11-26,11:39:09,The Southwest Chicken Pizza,Chicken,M,16,1,16
19293,2015-11-26,11:42:48,The Classic Deluxe Pizza,Classic,L,20,1,20
19293,2015-11-26,11:42:48,The Sicilian Pizza,Supreme,M,16,1,16
19293,2015-11-26,11:42:48,The Soppressata Pizza,Supreme,M,16,1,16
19294,2015-11-26,11:47:45,The California Chicken Pizza,Chicken,S,12,1,12
19294,2015-11-26,11:47:45,The Hawaiian Pizza,Classic,L,16,1,16
19294,2015-11-26,11:47:45,The Prosciutto and Arugula Pizza,Supreme,M,16,1,16
19294,2015-11-26,11:47:45,The Sicilian Pizza,Supreme,M,16,1,16
19295,2015-11-26,11:53:53,The Pepperoni Pizza,Classic,M,12,1,12
19296,2015-11-26,12:00:29,The Chicken Alfredo Pizza,Chicken,M,16,1,16
19296,2015-11-26,12:00:29,The Pepperoni Pizza,Classic,M,12,1,12
19297,2015-11-26,12:03:28,The Green Garden Pizza,Veggie,L,20,1,20
19297,2015-11-26,12:03:28,The Italian Capocollo Pizza,Classic,M,16,1,16
19297,2015-11-26,12:03:28,The Southwest Chicken Pizza,Chicken,M,16,1,16
19297,2015-11-26,12:03:28,The Thai Chicken Pizza,Chicken,S,12,1,12
19298,2015-11-26,12:03:31,The Napolitana Pizza,Classic,L,20,1,20
19299,2015-11-26,12:04:33,The Four Cheese Pizza,Veggie,M,14,1,14
19300,2015-11-26,12:05:32,The Vegetables + Vegetables Pizza,Veggie,L,20,1,20
19301,2015-11-26,12:09:08,The California Chicken Pizza,Chicken,L,20,1,20
19301,2015-11-26,12:09:08,The Classic Deluxe Pizza,Classic,S,12,1,12
19302,2015-11-26,12:11:45,The Brie Carre Pizza,Supreme,S,23,1,23
19302,2015-11-26,12:11:45,The Hawaiian Pizza,Classic,M,13,1,13
